min_nee,max_nee,mean_nee,median_nee,std_nee,2.5pct_nee,97.5pct_nee,5pct_nee,95pct_nee,year,doy
-413.717,37.551,-185.6833430622709,-181.62939999999998,78.02117764003395,-348.017625,-28.0692125,-321.8085,-61.431349999999995,2003.0,184.0
-402.317,41.01,-171.78710767692303,-164.3259,78.16943278967396,-332.69325,-29.0992375,-314.534,-53.449250000000006,2003.0,185.0
-388.299,43.245,-156.64919783424915,-146.02875,78.56707629370203,-319.73575,-21.1649875,-300.2615,-41.848375,2003.0,186.0
-336.726,31.986,-146.60617640842483,-141.38715000000002,63.961834162095585,-277.557,-24.6219625,-261.9765,-47.501475,2003.0,187.0
-355.844,34.3585,-155.92767845641026,-150.68335,67.80512923305491,-294.5455,-27.0117125,-277.92225,-51.750425,2003.0,188.0
-456.814,41.113,-207.7819435809525,-201.9495,85.53398249379994,-384.88824999999997,-34.028299999999994,-358.2715,-73.18212500000001,2003.0,189.0
-393.984,43.213,-160.65039364377276,-148.49025,79.00237251482618,-324.860625,-24.0789,-305.1595,-45.48155,2003.0,190.0
-408.928,44.542,-167.8832282117217,-155.1941,81.57930398358808,-337.487125,-27.947184999999998,-318.455,-48.4927,2003.0,191.0
-575.783,68.371,-231.58257587179472,-216.0199,119.92556273718812,-488.955,-37.948175,-460.47325,-58.2695,2003.0,192.0
-682.584,85.544,-228.8801793067766,-205.7534,143.90608330597132,-551.306875,-13.0929625,-504.65075,-36.09345,2003.0,193.0
-534.754,59.038,-217.71224047802198,-203.00116500000001,107.43681976077194,-443.578125,-38.9095375,-415.72425,-61.106624999999994,2003.0,194.0
-455.36899999999997,48.984,-186.93289789560458,-174.0089,90.64835567182375,-376.963125,-33.538375,-352.62850000000003,-54.52875,2003.0,195.0
-566.224,66.759,-221.26244035604384,-203.4518,118.14017206509922,-471.2575,-32.559125,-440.85525,-52.871875,2003.0,196.0
-515.888,52.918,-221.43614078736272,-210.5453,101.22516225183873,-431.046875,-46.17825,-404.644,-70.344,2003.0,197.0
-531.245,61.135,-211.18173695787561,-195.16455000000002,110.13964233776474,-445.07225,-35.48325,-414.96975,-55.287749999999996,2003.0,198.0
-592.1,69.502,-231.44665647344357,-211.5135,123.70363310689005,-494.474,-33.36172500000001,-465.203,-57.608374999999995,2003.0,199.0
-527.898,56.868,-217.4393966468864,-202.676,105.3956522342979,-440.91025,-47.21025,-411.69775,-64.74425,2003.0,200.0
-509.104,51.222,-216.13595068708804,-203.910955,98.43684264960207,-421.224875,-47.6305625,-392.78499999999997,-72.68312499999999,2003.0,201.0
-420.157,49.196,-156.28185076373606,-139.5548,88.77733533088616,-347.938875,-21.664212499999998,-323.06475,-35.836625,2003.0,202.0
-596.165,72.6705,-222.07304435531128,-201.75484999999998,128.39243873123723,-498.722625,-21.0959125,-468.6985,-44.645799999999994,2003.0,203.0
-605.341,75.149,-210.6922646739927,-184.8375,130.86162485534172,-500.013375,-13.191875000000001,-465.2685,-40.46275,2003.0,204.0
-579.569,70.637,-202.1564808113555,-177.6289,124.86485591641672,-476.361875,-15.11765,-447.419,-38.781499999999994,2003.0,205.0
-389.212,45.77,-138.50370453736264,-120.37665000000001,83.6694553504821,-319.01324999999997,-13.79333125,-297.14275,-26.9781325,2003.0,206.0
-543.012,60.849,-213.0622643076924,-193.8598,111.92758033198847,-452.21375,-39.584875000000004,-424.55224999999996,-60.75275,2003.0,207.0
-659.73,81.387,-222.9332923241758,-195.1494,143.90943102180128,-544.28725,-10.608130125,-514.3312500000001,-34.230000000000004,2003.0,208.0
-560.43,69.643,-185.1215156858975,-158.54715,123.0658229546976,-454.99775,-4.631124999999999,-423.93475,-27.779000000000003,2003.0,209.0
-534.231,59.967999999999996,-206.27410881007333,-189.76545,110.96009980964473,-445.159125,-36.5595,-415.466,-56.92625,2003.0,210.0
-569.041,63.717999999999996,-226.2550268249084,-205.6028,119.02023423143784,-483.014375,-36.04925,-462.585,-65.77875,2003.0,211.0
-581.966,67.944,-215.48203244505518,-191.946,124.30164021223545,-487.64875,-29.41075,-462.457,-49.8305,2003.0,212.0
-637.565,76.076,-217.0305172271059,-190.92955,138.32722079371314,-527.23,-11.608625,-491.57,-35.41825,2003.0,213.0
-595.896,70.243,-213.94350436410244,-189.48775,129.40375125319312,-496.047125,-13.1329875,-467.84025,-37.0445,2003.0,214.0
-561.181,66.374,-195.11769301439563,-170.31015,121.83326984105184,-465.693125,-14.8873,-432.29725,-38.5781,2003.0,215.0
-405.1,50.7615,-124.68964676941394,-104.49905000000001,93.83375230349212,-331.5355,5.550875,-311.43575,-3.753025,2003.0,216.0
-473.459,43.547,-206.3720878100732,-197.063793,88.30265437215022,-384.744125,-44.5353125,-365.07325,-73.96825,2003.0,217.0
-498.90999999999997,51.435,-203.09649050805862,-187.97212000000002,98.68936727316887,-409.164875,-35.040125,-384.653,-61.306775,2003.0,218.0
-440.996,55.234,-145.71885956043954,-123.524,99.46729332100851,-365.31825000000003,-2.15495,-342.608,-16.620525,2003.0,219.0
-506.955,58.704,-183.25092549743573,-163.22095000000002,109.48044063185388,-421.876375,-11.599000000000002,-393.10925000000003,-40.114875,2003.0,220.0
-555.435,63.354,-206.32929811831508,-183.7259,120.16807504474536,-469.298125,-16.17675,-441.52925,-45.602000000000004,2003.0,221.0
-542.81,63.521,-190.15291106593423,-167.61565000000002,119.90315685078448,-455.717125,-8.178471249999998,-422.789,-26.939349999999997,2003.0,222.0
-546.606,62.622,-195.34566016080578,-173.2978,119.71260637600159,-459.844625,-9.15875,-424.74125000000004,-35.28525,2003.0,223.0
-589.4,81.109,-198.37769179304016,-173.09175,132.48262516843457,-493.901875,-2.1944775,-454.60400000000004,-20.136,2003.0,224.0
-660.466,94.5,-190.65858534065936,-157.57299999999998,156.98286670335625,-542.905625,34.7542625,-509.58900000000006,11.815249999999999,2003.0,225.0
-624.897,81.65,-202.64652684542128,-174.74366,140.8271648016303,-515.764375,1.9711000000000003,-484.5575,-17.451,2003.0,226.0
-726.3,90.69200000000001,-214.99701101428565,-182.1323,158.78644114079006,-573.15,13.83848125,-540.6265,-2.286875000000001,2003.0,227.0
-713.301,98.012,-163.45915378809516,-124.9411,171.56232113551482,-560.95625,67.2869875,-510.01025,49.558749999999996,2003.0,228.0
-571.62,88.93,-178.36360998534798,-149.531255,133.7089440143161,-473.101875,19.4819875,-442.42775,-2.6667500000000004,2003.0,229.0
-664.771,99.0,-193.08098294322323,-159.0165,150.41287878103066,-534.5408749999999,27.78575625,-494.22450000000003,-0.9050749999999995,2003.0,230.0
-605.89,87.659,-188.4995864835164,-158.83425,136.99186405936328,-488.674375,18.4153125,-462.398,-8.980175,2003.0,231.0
-423.086,58.987,-138.5788217307693,-119.25444999999999,94.6017679359432,-340.979125,7.8383062500000005,-324.94475,-10.702927500000001,2003.0,232.0
-510.645,62.824,-186.45043647985332,-172.8863,109.02274389370201,-412.567375,14.859825,-388.05174999999997,-23.517100000000003,2003.0,233.0
-589.6,88.175,-167.6628161465202,-137.85335,138.93697929870115,-480.01800000000003,29.197323125,-444.4145,16.5924975,2003.0,234.0
-431.948,63.42,-133.72099399322343,-111.49565,102.96896658772181,-356.949375,21.0017875,-339.66525,1.9188500000000002,2003.0,235.0
-453.70799999999997,60.214,-174.23200153663012,-165.11825,99.44007778448149,-375.959875,17.615499999999997,-358.1305,-9.63745,2003.0,236.0
-449.856,64.746,-176.74212115201456,-166.78855,100.92953350981435,-379.044875,20.1683125,-358.39325,-5.924200000000001,2003.0,237.0
-394.686,58.193,-157.5055865512819,-150.49484999999999,90.87541021856082,-340.9125,18.7542125,-322.94350000000003,-5.11735,2003.0,238.0
-219.262,46.8245,-52.17342836025645,-40.286150000000006,58.005947513284724,-180.26675,25.6649375,-166.80025,20.14286525,2003.0,239.0
-323.38,51.402,-120.70292571428578,-115.9187,76.34525039848394,-276.85925,28.0012,-260.957,7.220375,2003.0,240.0
-400.688,62.534,-148.8453243406592,-140.1685,95.3725854931386,-343.400625,37.111312500000004,-325.04150000000004,11.322675,2003.0,241.0
-445.084,75.03,-144.4120473076922,-131.67145,106.34351063395333,-367.814,46.8799375,-344.11425,19.579900000000002,2003.0,242.0
-444.153,71.706,-152.3275518644688,-143.92995000000002,106.77526828225568,-373.037625,44.843875000000004,-348.87925,19.846125,2003.0,243.0
-272.99399999999997,54.978,-73.60664634065932,-60.464715,71.03641934576524,-228.6135,34.62275,-215.84975,20.6639,2003.0,244.0
-257.652,49.579,-72.62857368479851,-62.765,65.17120943907476,-211.764875,32.5678125,-199.387,21.9407,2003.0,245.0
-418.521,69.651,-140.0960868791209,-135.79430000000002,105.31528208400165,-357.447,49.309625,-332.3495,32.998325,2003.0,246.0
-473.992,92.476,-133.26873772234438,-115.3773,126.12350355981302,-411.02774999999997,71.283625,-381.90549999999996,55.383375,2003.0,247.0
-408.234,71.344,-128.81412516117223,-120.929,106.20537165647487,-344.81425,55.550125,-324.2475,44.102000000000004,2003.0,248.0
-481.032,88.328,-132.5437839908425,-117.80605,123.45822104132321,-400.81725,69.29625,-362.386,55.04725,2003.0,249.0
-439.786,83.633,-119.51156750732592,-106.24100000000001,116.61945716637274,-375.39875,66.969375,-334.781,53.199875,2003.0,250.0
-417.28499999999997,85.68299999999999,-99.94192131813196,-81.191,114.25207254368769,-355.865375,68.581875,-313.53825,55.635374999999996,2003.0,251.0
-257.559,57.219,-56.196288633516495,-44.311765,71.78829857743803,-218.13425,44.5585,-195.2695,36.747025,2003.0,252.0
-210.114,46.9845,-54.45193731117221,-45.457865,60.08985672696727,-183.385125,36.305875,-162.398,30.411,2003.0,253.0
-333.885,60.735,-93.43567556593399,-84.4392,88.33633304772722,-268.50725,50.1494375,-246.1055,41.12625,2003.0,254.0
-276.237,53.095,-80.38131133699633,-77.64785,73.7983542485114,-226.080125,39.5,-206.57675,32.842375,2003.0,255.0
-250.996,49.103,-70.1170070860806,-65.35275,66.50410413863433,-205.904875,36.325625,-183.84125,30.041249999999998,2003.0,256.0
-274.225,56.824,-72.80088911172166,-65.28205,73.8875623918468,-222.4285,43.579187499999996,-205.497,37.311125000000004,2003.0,257.0
-190.046,42.863,-50.70424630842491,-44.48865,52.609909661175315,-159.432625,32.0856875,-144.20850000000002,26.7837,2003.0,258.0
-188.307,33.413,-53.48264602948718,-54.563500000000005,52.06429648399823,-161.80675,24.41335,-139.24625,20.009075,2003.0,259.0
-149.368,32.7415,-39.65064513351651,-36.832319999999996,41.369977255645026,-126.7935,23.8564375,-112.4195,19.51775,2003.0,260.0
-171.049,37.9475,-43.52915940549451,-38.942750000000004,47.45038496881563,-143.768375,28.12875,-126.37774999999999,23.391775000000003,2003.0,261.0
-202.029,40.2795,-49.756505785347954,-44.33615,54.43604386189164,-168.549375,30.1495375,-146.37199999999999,25.122975,2003.0,262.0
-229.95499999999998,44.721,-54.508087425641015,-48.31675,60.78499149256849,-189.401875,33.9503625,-163.65025,28.50715,2003.0,263.0
-206.203,44.2075,-47.33059485347982,-40.787,55.10087935523309,-168.1495,33.6145,-146.36374999999998,28.0574,2003.0,264.0
-227.8,48.682,-50.39935886153844,-43.082,61.00098011242175,-184.85425,37.4925625,-162.3995,31.402025000000002,2003.0,265.0
-191.404,40.399,-41.090571787545784,-34.733,50.65283781069808,-154.14625,30.509999999999998,-133.748,25.43655,2003.0,266.0
-141.88,35.278,-31.054868525641055,-25.65055,40.43762364609626,-121.26312499999999,26.7504125,-106.04825,22.470724999999998,2003.0,267.0
-190.942,44.085,-40.786051968864484,-33.0085,54.00796259166774,-159.19037500000002,34.258025,-142.0435,30.061925000000002,2003.0,268.0
-181.043,43.967999999999996,-37.3229012948718,-29.875,51.60578643430772,-151.89925,34.4284375,-133.351,30.740625,2003.0,269.0
-199.59,42.42,-40.8365202106227,-30.383249999999997,55.15820248534622,-162.04075,33.658875,-142.53025,29.940525,2003.0,270.0
-174.693,37.3675,-33.933148635531154,-24.296,47.31784879315523,-135.943375,29.618125,-124.5455,26.073575,2003.0,271.0
-168.761,32.532,-30.083728007326027,-20.153950000000002,42.82239756983661,-122.26599999999999,25.551775,-113.659125,22.338900000000002,2003.0,272.0
-176.41,39.888,-32.476890948717966,-23.18585,47.67357562528867,-134.069375,31.6208125,-123.76575,28.107225,2003.0,273.0
-221.821,53.672,-40.90666573626376,-29.7093,62.20850100372422,-176.337,43.0575625,-156.11625,39.532624999999996,2003.0,274.0
-247.605,62.874,-45.03658900000004,-31.130000000000003,71.6380337832547,-201.54762499999998,50.701499999999996,-176.46,46.633,2003.0,275.0
-288.621,70.43599999999999,-50.22137683150179,-34.05175,81.71575675305522,-229.151625,57.994625,-202.031,53.415875,2003.0,276.0
-362.743,85.703,-59.71773978021978,-38.95525,100.64252594886793,-281.256625,73.613375,-253.445,66.87225,2003.0,277.0
-422.056,99.666,-66.64421628205137,-44.403499999999994,115.4383572278827,-324.59524999999996,85.331875,-287.38875,77.809,2003.0,278.0
-356.472,86.011,-57.54199370512818,-36.76875,99.28324790628152,-276.66425,72.804125,-249.93675,66.936,2003.0,279.0
-275.26,69.325,-45.70590530219778,-31.38955,78.06505836902946,-219.648125,56.879374999999996,-194.87574999999998,52.590999999999994,2003.0,280.0
-165.72,44.539,-26.264572967032954,-16.61955,46.070026281104916,-127.99425,35.0415625,-113.15925,32.325375,2003.0,281.0
-222.317,55.76,-35.33681456959705,-24.1645,61.27658482628939,-172.0735,44.8043125,-152.78725,41.35675,2003.0,282.0
-184.51999999999998,47.4545,-28.910126712454225,-20.6657,50.299359114073184,-141.924875,37.33225,-123.0805,34.478249999999996,2003.0,283.0
-169.351,50.022,-26.215355161172173,-17.305,47.22681922626959,-131.800375,35.7754375,-114.87875,33.124624999999995,2003.0,284.0
-179.648,53.277,-28.009000228937758,-19.06365,50.416865059494974,-141.50575,37.7440625,-123.13825,35.393375,2003.0,285.0
-135.795,36.1295,-19.987742362637352,-13.4378,35.90527137605392,-99.02725,27.78835,-87.98675,25.482075000000002,2003.0,286.0
-124.203,31.051,-17.15021587912088,-11.2706,31.31412148257132,-86.9045,23.96315,-75.82175,21.925250000000002,2003.0,287.0
-115.059,30.139,-16.318210853479865,-10.8831,29.891379097079003,-82.11512499999999,23.1824875,-73.02975,21.215725,2003.0,288.0
-115.817,29.8557,-16.06503018315018,-10.69145,29.77556225033311,-81.622625,23.391075,-72.33250000000001,21.330525,2003.0,289.0
-163.143,47.038,-23.756976829670336,-15.517900000000001,44.18904628830875,-122.136375,34.4665375,-106.11075,31.580175,2003.0,290.0
-137.385,39.319,-20.139526441391933,-12.681650000000001,37.99661940519297,-102.03999999999999,30.234625,-91.37049999999999,27.742675,2003.0,291.0
-126.794,35.6075,-18.545942727106237,-11.67545,34.942582815197056,-91.29425,27.930225,-84.37375,25.374274999999997,2003.0,292.0
-173.477,52.555,-25.344768932600747,-14.987100000000002,48.20239302429816,-129.671875,38.3725625,-116.854,35.6024,2003.0,293.0
-201.678,63.135000000000005,-29.68202959615385,-17.62205,56.4609212215176,-154.506375,44.077,-137.496,41.30375,2003.0,294.0
-157.191,45.976,-22.867261074908416,-13.5119,43.437968900485544,-115.46062500000001,34.7955625,-104.44575,31.904874999999997,2003.0,295.0
-128.64000000000001,35.865,-18.52166783331501,-10.848700000000001,35.18893238002295,-92.743625,28.2705375,-84.579,25.739125,2003.0,296.0
-95.17,26.9545,-13.43028645641026,-8.02025,25.605933645801503,-68.18325,20.9314375,-61.700500000000005,19.105975,2003.0,297.0
-104.294,29.319599999999998,-14.865417976739934,-8.8719,28.32548324558128,-75.241375,22.884175,-67.804,20.9072,2003.0,298.0
-112.325,31.444,-15.885148368131869,-9.4822,30.38630778350239,-80.876375,24.6336875,-72.8625,22.350875000000002,2003.0,299.0
-130.898,36.576,-18.807214135531137,-11.09305,35.84598395700667,-94.646125,28.8206375,-86.427,26.289524999999998,2003.0,300.0
-93.158,26.472,-13.166366397435903,-7.8659,25.136273546692358,-66.607375,20.508487499999998,-60.31925,18.709799999999998,2003.0,301.0
-84.151,24.101599999999998,-11.76466872527471,-7.11345,22.526208154323086,-59.98525,18.54755,-53.896499999999996,16.867774999999998,2003.0,302.0
-64.215,18.7707,-8.940699676739937,-5.4854,17.136831388271546,-46.13875,14.36495,-40.423125,12.816324999999999,2003.0,303.0
-52.660000000000004,15.6267,-7.215317306776552,-4.44785,13.958206642418787,-37.708875,11.8829625,-33.034125,10.446850000000001,2003.0,304.0
-49.254,14.6792,-6.712510305494504,-4.143625,13.020301627651618,-35.3813125,11.1597625,-30.8418,9.757200000000001,2003.0,305.0
-36.524,11.135,-4.91713184798535,-3.003075,9.596841781026312,-26.2897,8.409375,-22.762875,7.1869000000000005,2003.0,306.0
-42.526,12.8213,-5.750944647985342,-3.52943,11.190573088803319,-30.6788125,9.7851125,-26.527575,8.396275,2003.0,307.0
-48.696,14.5347,-6.623863571794877,-4.07955,12.863483679776321,-35.050375,11.0682625,-30.493625,9.648575000000001,2003.0,308.0
-47.918,14.3244,-6.507798103296699,-4.0065,12.643203244769502,-34.53,10.91855,-29.836,9.491724999999999,2003.0,309.0
-40.4995,12.2609,-5.4565047231501875,-3.3417000000000003,10.633975894239835,-29.2610375,9.3744875,-25.066499999999998,8.033525,2003.0,310.0
-39.355,11.9239,-5.301371492124542,-3.2426649999999997,10.335773174845782,-28.4561125,9.1195625,-24.368325,7.8172749999999995,2003.0,311.0
-56.268,16.5695,-7.690328606776559,-4.768750000000001,14.918626023436603,-40.53725,12.743425,-35.5236,11.2427,2003.0,312.0
-69.651,20.2213,-9.606174391941398,-5.94865,18.592214720710054,-50.034625,15.571,-44.001000000000005,13.970475,2003.0,313.0
-79.046,22.6887,-10.994693259890116,-6.773,21.242925490310313,-56.52425,17.5675375,-50.895624999999995,15.906675,2003.0,314.0
-77.137,22.2451,-10.69193809615384,-6.6052,20.67339932363454,-55.28875,17.1563375,-49.213499999999996,15.503625,2003.0,315.0
-67.02199999999999,19.539,-9.226668046886438,-5.72745,17.871856307875177,-48.2409375,15.0506125,-42.34025,13.4843,2003.0,316.0
-126.707,36.0568,-18.079814937728944,-11.0002,34.80480068233347,-91.9945,28.3202875,-84.14425,25.632575000000003,2003.0,317.0
-115.746,32.3975,-16.40995111630037,-9.9951,31.60240138894542,-84.037875,25.752499999999998,-75.90799999999999,23.274075,2003.0,318.0
-108.321,30.486,-15.306750185347973,-9.34455,29.483602278655177,-78.84087500000001,23.9763125,-70.89949999999999,21.9327,2003.0,319.0
-78.953,22.7715,-10.975644986813194,-6.7758,21.198624559109707,-56.3263125,17.57105,-50.6615,15.891275,2003.0,320.0
-77.39,22.3566,-10.753523816117227,-6.6419,20.774299501608823,-55.47875,17.2304625,-49.538250000000005,15.573,2003.0,321.0
-67.362,19.6769,-9.286318891025642,-5.7698,17.971393417627233,-47.4410625,15.13195,-42.620875,13.56755,2003.0,322.0
-67.882,19.8193,-9.364290701282048,-5.81785,18.122519178800054,-47.846000000000004,15.2456375,-42.959,13.672424999999999,2003.0,323.0
-48.7855,14.580400000000001,-6.639606601098896,-4.10438,12.906851079915734,-34.385062500000004,11.1264875,-30.623025,9.720175,2003.0,324.0
-33.15,10.216,-4.422517828388279,-2.6918550000000003,8.6657482605695,-23.0563,7.6943125000000006,-20.6444,6.57175,2003.0,325.0
-31.036,9.6114,-4.129543745750915,-2.51145,8.10591691576993,-21.473,7.2402625,-19.386074999999998,6.16535,2003.0,326.0
-26.4411,8.2856,-3.495907973809523,-2.1541550000000003,6.888693314177579,-18.179025,6.220212500000001,-16.51565,5.23115,2003.0,327.0
-37.382,11.4081,-5.017279799633697,-3.057855,9.818562033221893,-26.3452375,8.7216,-23.232825,7.46105,2003.0,328.0
-54.730000000000004,16.2389,-7.473836796886451,-4.61895,14.537726158421048,-38.600625,12.4959875,-34.58875,10.9624,2003.0,329.0
-56.152,16.6204,-7.682586824175826,-4.7498000000000005,14.939191148580694,-39.557562499999996,12.778925000000001,-35.542249999999996,11.269,2003.0,330.0
-42.9035,12.9678,-5.794746786263734,-3.5360449999999997,11.321554953201838,-30.369875,9.961925,-26.804000000000002,8.526475,2003.0,331.0
-60.799,17.8301,-8.378590597069607,-5.192435,16.26998202973049,-42.9124125,13.7602,-38.6933,12.325149999999999,2003.0,332.0
-64.254,18.8306,-8.85360538827839,-5.48625,17.195649737854964,-45.37375,14.5424125,-40.916124999999994,13.028875,2003.0,333.0
-68.899,20.0958,-9.52838821428571,-5.9138,18.492166743600126,-48.814125,15.525862499999999,-43.831,13.954725,2003.0,334.0
-53.659,15.9426,-7.335547060439547,-4.5215,14.285537165447206,-37.939750000000004,12.290487500000001,-33.966375,10.761275,2003.0,335.0
-52.1195,15.5306,-7.114510283882784,-4.3792,13.865565217620127,-36.8889375,11.9606625,-32.96425,10.44165,2003.0,336.0
-58.738,17.3097,-8.07926732783883,-4.9912,15.713769350955806,-41.43275,13.347624999999999,-37.3605,11.8782,2003.0,337.0
-58.25,17.2126,-8.000908835164841,-4.9371,15.571396059709622,-41.084875,13.2606625,-37.02825,11.7511,2003.0,338.0
-43.569,13.1592,-5.902779448717944,-3.62384,11.543523807324291,-30.9179375,10.12605,-27.336125000000003,8.67845,2003.0,339.0
-62.23,18.2962,-8.577138527472526,-5.29785,16.68507359438362,-44.010999999999996,14.1368875,-39.68525,12.64165,2003.0,340.0
-62.139,18.2633,-8.571769293040301,-5.2941,16.674189027539956,-43.976875,14.116975,-39.655875,12.641425,2003.0,341.0
-38.491,11.7445,-5.188007395604398,-3.21385,10.174763190560485,-27.315312499999997,9.0280125,-24.09355,7.703425,2003.0,342.0
-35.142,10.7958,-4.7182711932234405,-2.9008950000000002,9.272632803790865,-24.7515125,8.2561875,-21.944975,7.0612,2003.0,343.0
-28.5865,8.9217,-3.8040292445054944,-2.350565,7.511532194792036,-19.83575,6.7063500000000005,-17.903725,5.694224999999999,2003.0,344.0
-22.2063,7.0628,-2.9257401639194143,-1.84182,5.813128747146275,-15.5697625,5.2888625000000005,-13.97435,4.3744250000000005,2003.0,345.0
-28.7855,8.9567,-3.8389350192307745,-2.379595,7.579726239984564,-20.0150375,6.7333875,-18.017675,5.777275,2003.0,346.0
-61.403,18.0773,-8.466612369963373,-5.24175,16.508800916249612,-43.5089375,14.00135,-39.279875000000004,12.5666,2003.0,347.0
-48.82,14.6218,-6.661195316849818,-4.0777,13.033304363418981,-34.7269375,11.2713375,-30.831175,9.80495,2003.0,348.0
-52.235,15.5788,-7.146804083333331,-4.369199999999999,13.974264547275528,-37.1519375,12.076125000000001,-33.160624999999996,10.5343,2003.0,349.0
-52.295,15.5726,-7.165928573260068,-4.3823,14.00852442158863,-37.1989375,12.0775375,-33.29,10.5847,2003.0,350.0
-95.793,27.3041,-13.520583177655677,-8.4481,26.25037933417543,-69.248,21.5581125,-62.50575,19.5659,2003.0,351.0
-83.07300000000001,23.9432,-11.642182014652025,-7.29035,22.62900745040631,-59.5075,18.779700000000002,-53.8665,16.939225,2003.0,352.0
-75.354,21.8868,-10.510252950549448,-6.581099999999999,20.448328729575042,-53.92975,17.047562499999998,-48.726124999999996,15.398,2003.0,353.0
-99.306,28.2099,-14.080026064102565,-8.8142,27.31035839555699,-72.05475,22.3359625,-65.084,20.3276,2003.0,354.0
-108.786,30.826999999999998,-15.485294915750906,-9.67825,30.01218252733783,-79.18775,24.5848625,-71.80850000000001,22.263175,2003.0,355.0
-82.253,23.7569,-11.542393767399258,-7.27505,22.41801556125271,-58.996375,18.5923625,-53.34675,16.78515,2003.0,356.0
-82.4,23.8001,-11.571881371794865,-7.303749999999999,22.470988912627643,-59.1814375,18.627975,-53.4735,16.816275,2003.0,357.0
-76.393,22.2044,-10.688322272893775,-6.743,20.77054385733658,-54.783249999999995,17.2822,-49.46375,15.6161,2003.0,358.0
-77.753,22.5628,-10.897842719780225,-6.8870000000000005,21.169901827415178,-55.744,17.5896125,-50.386250000000004,15.890749999999999,2003.0,359.0
-90.53699999999999,25.9887,-12.792699525641012,-8.1204,24.810882840201167,-65.54849999999999,20.408962499999998,-59.015,18.52165,2003.0,360.0
-70.969,20.762,-9.902555824175833,-6.2162,19.253354909682162,-50.854875,16.066575,-45.73025,14.51725,2003.0,361.0
-52.676,15.7604,-7.249361006776557,-4.45665,14.150997955884165,-37.542500000000004,12.119449999999999,-33.636,10.67245,2003.0,362.0
-39.375,12.047,-5.346968252197801,-3.324135,10.4910338192666,-28.1514375,9.237525000000002,-24.845125,7.8772,2003.0,363.0
-30.4905,9.5113,-4.095184009523814,-2.5407450000000003,8.07795201982102,-21.3138625,7.14105,-19.173575,6.158125,2003.0,364.0
